FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
363721|Puʻuhoʻolio|Summit|HI|15|Maui|009|204221N|1560258W|20.70582|-156.04938|||||1050|3445|Kipahulu|09/30/2003|08/28/2012
363722|Puʻuhou|Summit|HI|15|Hawaii|001|185741N|1554257W|18.9614123|-155.7158375|||||74|243|Kalae|09/30/2003|03/07/2013
363723|Puu Hue|Summit|HI|15|Hawaii|001|201022N|1554920W|20.1727346|-155.8223104|||||721|2365|Hawi|02/06/1981|03/08/2013
363724|Puu Hue Ranch|Locale|HI|15|Hawaii|001|201013N|1555007W|20.1702778|-155.8352778|||||528|1732|Hawi|02/06/1981|
363725|Puʻuhuluhulu|Summit|HI|15|Hawaii|001|185812N|1553914W|18.9701382|-155.6539965|||||184|604|Kalae|09/30/2003|03/07/2013
363726|Puʻuhuluhulu|Summit|HI|15|Hawaii|001|194111N|1552759W|19.6864755|-155.4663277|||||2058|6752|Puuoo|09/30/2003|03/07/2013
363727|Puu Huluhulu|Summit|HI|15|Hawaii|001|194755N|1554949W|19.7986866|-155.8303785|||||833|2733|Unknown|02/06/1981|03/08/2013
363728|Puʻuhuluhulu|Summit|HI|15|Hawaii|001|195512N|1553030W|19.9200585|-155.5084276|||||1832|6010|Makahalau|09/30/2003|03/07/2013
363729|Puu Huluhulu|Summit|HI|15|Hawaii|001|195953N|1554217W|19.9980716|-155.7046366|||||751|2464|Nohonaohae|02/06/1981|03/08/2013
363730|Puʻu Huluhulu|Summit|HI|15|Hawaii|001|192220N|1551219W|19.3721261|-155.2052307|||||1037|3402|Makaopuhi Crater|09/30/2003|03/07/2013
363731|Pu‘uhuluhulu Gulch|Valley|HI|15|Hawaii|001|195837N|1553303W|19.9769732|-155.5508217|195435N|1552943W|19.909624|-155.4951673|1144|3753|Makahalau|09/30/2003|01/28/2017
363732|Puu Hunihuni|Summit|HI|15|Kauai|007|215303N|1592627W|21.8841667|-159.4408333|||||71|233|Koloa|02/06/1981|08/19/2009
363733|Puu Ikaaka|Summit|HI|15|Hawaii|001|193744N|1554855W|19.6289459|-155.8154011|||||1699|5574|Hualalai|02/06/1981|03/08/2013
363734|Puu Iki|Summit|HI|15|Hawaii|001|200735N|1554604W|20.1263824|-155.7677221|||||1184|3884|Hawi|02/06/1981|03/08/2013
363735|Puʻu Iki|Summit|HI|15|Hawaii|001|190927N|1553414W|19.1573708|-155.570569|||||657|2155|Punaluu|09/30/2003|03/07/2013
363736|Puʻu Iki|Summit|HI|15|Hawaii|001|191408N|1553457W|19.235592|-155.5826283|||||1634|5361|Punaluu|09/30/2003|03/07/2013
363737|Puu Iki|Summit|HI|15|Hawaii|001|194544N|1555051W|19.7620994|-155.8475876|||||1036|3399|Puuanahulu|02/06/1981|03/08/2013
363738|Puu Iki|Summit|HI|15|Hawaii|001|200317N|1553951W|20.0547017|-155.6641674|||||1149|3770|Kamuela|02/06/1981|03/08/2013
363739|Puu Iki|Summit|HI|15|Hawaii|001|200610N|1554547W|20.1028081|-155.7630444|||||1308|4291|Kawaihae|02/06/1981|03/08/2013
363740|Puʻuiki|Summit|HI|15|Honolulu|003|213219N|1580722W|21.5385994|-158.1227231|||||347|1138|Haleiwa|09/30/2003|10/30/2012
363741|Puʻuʻiliahi|Summit|HI|15|Kauai|007|220957N|1593308W|22.1658333|-159.5522222|||||1016|3333|Haena|09/30/2003|08/19/2009
363742|Puʻuʻio|Summit|HI|15|Maui|009|204020N|1562259W|20.672259|-156.3830853|||||854|2802|Makena|02/06/1981|11/05/2012
363743|Puʻuʻiwaʻiwa|Summit|HI|15|Hawaii|001|195131N|1554356W|19.858476|-155.7322526|||||806|2644|Keamuku|09/30/2003|03/07/2013
363744|Puu Ka Ae|Summit|HI|15|Maui|009|205416N|1561245W|20.9044618|-156.2126255|||||50|164|Haiku|02/06/1981|08/23/2012
363745|Puu Ka Ele Ditch|Canal|HI|15|Kauai|007|221041N|1592414W|22.17807|-159.40398|||||132|433|Anahola|02/06/1981|08/22/2012
363746|Puu Ka Ele Reservoir|Reservoir|HI|15|Kauai|007|221104N|1592357W|22.1845439|-159.3991756|||||126|413|Anahola|02/06/1981|08/23/2012
363747|Puu Ka Ele Stream|Stream|HI|15|Kauai|007|221147N|1592451W|22.19644|-159.4140887|220903N|1592433W|22.1509211|-159.4092178|97|318|Anahola|02/06/1981|08/22/2012
363748|Puʻukamanu|Summit|HI|15|Kauai|007|221237N|1593127W|22.2102778|-159.5241667|||||200|656|Hanalei|02/06/1981|08/21/2012
363749|Puʻukapele|Summit|HI|15|Hawaii|001|194601N|1553809W|19.7670266|-155.6358433|||||1760|5774|Keamuku|09/30/2003|03/07/2013
363750|Puu Kaakihi|Summit|HI|15|Hawaii|001|200812N|1554845W|20.1366975|-155.812397|||||767|2516|Hawi|02/06/1981|03/08/2013
363751|Puu Kaala|Summit|HI|15|Hawaii|001|200041N|1553206W|20.01148|-155.5348635|||||1067|3501|Kukuihaele|02/06/1981|03/08/2013
363752|Puʻukaʻaumakua|Summit|HI|15|Honolulu|003|213005N|1575352W|21.5013107|-157.8978467|||||817|2680|Kahana|09/30/2003|10/23/2012
363753|Puʻukaʻeo|Summit|HI|15|Maui|009|203854N|1562310W|20.6483866|-156.3861108|||||862|2828|Makena|02/06/1981|11/05/2012
363754|Puʻukaʻeo|Summit|HI|15|Maui|009|205819N|1563709W|20.971939|-156.6190338|||||513|1683|Napili|02/06/1981|11/05/2012
363755|Puʻukaʻeo|Summit|HI|15|Maui|009|210135N|1563616W|21.0264476|-156.6043782|||||107|351|Napili|02/06/1981|11/05/2012
363756|Puʻukaeʻo|Summit|HI|15|Maui|009|210810N|1565534W|21.1359854|-156.926136|||||1119|3671|Kamalo|09/30/2003|10/24/2012
363757|Puu Kaha|Summit|HI|15|Hawaii|001|201235N|1554707W|20.2096293|-155.7853174|||||293|961|Hawi|02/06/1981|03/08/2013
363758|Puu Kahakahakea|Summit|HI|15|Hawaii|001|185950N|1554646W|18.997287|-155.7795668|||||25|82|Puuhou|02/06/1981|03/08/2013
363759|Puʻukahala|Summit|HI|15|Maui|009|204616N|1562256W|20.7711619|-156.3820982|||||342|1122|Puu O Kali|02/06/1981|11/05/2012
363760|Puu Kahaualea|Summit|HI|15|Hawaii|001|192405N|1550532W|19.4013946|-155.0922346|||||728|2388|Kalalua|02/06/1981|03/08/2013
363761|Puʻukahekili|Summit|HI|15|Hawaii|001|195120N|1553932W|19.8555294|-155.6590176|||||1414|4639|Keamuku|09/30/2003|03/07/2013
363762|Puʻukaheu|Summit|HI|15|Maui|009|210750N|1571716W|21.1305415|-157.2877407|||||25|82|Ilio Point|02/06/1981|07/18/2012
363763|Puʻukahiliku|Summit|HI|15|Hawaii|001|194127N|1552400W|19.6908798|-155.4000664|||||1844|6050|Puuoo|09/30/2003|03/07/2013
363764|Puʻukahinahina|Summit|HI|15|Hawaii|001|194829N|1552231W|19.8080138|-155.3753042|||||2613|8573|Mauna Kea|09/30/2003|03/07/2013
363765|Puu o Kahua|Summit|HI|15|Hawaii|001|200741N|1554852W|20.1280747|-155.8143282|||||733|2405|Hawi|02/06/1981|03/11/2013
363766|Puʻukahuauli|Summit|HI|15|Honolulu|003|212307N|1574926W|21.3852778|-157.8238889|||||830|2723|Kaneohe|09/30/2003|11/05/2012
363767|Puʻukāhuliʻanapa|Summit|HI|15|Maui|009|205951N|1563238W|20.9976298|-156.5438424|||||163|535|Kahakuloa|02/06/1981|02/06/2015
363768|Puʻukaʻīlio|Summit|HI|15|Honolulu|003|212810N|1580714W|21.4695039|-158.1205773|||||570|1870|Schofield Barracks|09/30/2003|11/15/2012
363769|Puʻukaimuʻuala|Summit|HI|15|Hawaii|001|185822N|1554409W|18.9727762|-155.735836|||||32|105|Kalae|09/30/2003|03/07/2013
363770|Puʻukainapuaʻa|Summit|HI|15|Honolulu|003|213513N|1575714W|21.5870126|-157.9540014|||||718|2356|Hauula|09/30/2003|10/23/2012
363771|Puʻukawaiwai|Summit|HI|15|Hawaii|001|194909N|1552308W|19.8192783|-155.3856468|||||2773|9098|Mauna Kea|09/30/2003|03/07/2013
363772|Puu Kakanihia|Summit|HI|15|Hawaii|001|200155N|1553843W|20.0319433|-155.6451559|||||954|3130|Kamuela|02/06/1981|03/08/2013
363773|Puu Kakea|Summit|HI|15|Honolulu|003|211915N|1574903W|21.3209405|-157.8174877|||||450|1476|Honolulu|02/06/1981|10/26/2012
363774|Puʻukalapa|Summit|HI|15|Hawaii|001|192507N|1555237W|19.418597|-155.8769202|||||380|1247|Honaunau|09/30/2003|03/07/2013
363775|Puu Kalaukela|Summit|HI|15|Hawaii|001|194906N|1555024W|19.8182286|-155.8399487|||||671|2201|Puuanahulu|02/06/1981|03/08/2013
363776|Puʻukalepeamoa|Summit|HI|15|Hawaii|001|194514N|1552732W|19.7538197|-155.4589462|||||2857|9373|Mauna Kea|09/30/2003|03/07/2013
363777|Puʻukaliali|Summit|HI|15|Hawaii|001|195752N|1553456W|19.9643944|-155.5821991|||||1184|3884|Makahalau|09/30/2003|03/07/2013
363778|Puu Kaliu|Summit|HI|15|Hawaii|001|192709N|1545508W|19.4524501|-154.918921|||||327|1073|Pahoa South|02/06/1981|03/08/2013
363779|Puʻukamaha|Summit|HI|15|Kauai|007|220748N|1593206W|22.13|-159.535|||||1226|4022|Hanalei|02/06/1981|08/21/2012
363780|Puʻukamaileʻunu|Summit|HI|15|Honolulu|003|212750N|1581131W|21.4638526|-158.1919241|||||319|1047|Waianae|09/30/2003|11/26/2012
363781|Puu Kamalii|Summit|HI|15|Hawaii|001|200258N|1554916W|20.0493803|-155.8212161|||||208|682|Kawaihae|02/06/1981|03/08/2013
363782|Puʻukamana|Summit|HI|15|Honolulu|003|212759N|1575631W|21.4662889|-157.9418349|||||444|1457|Waipahu|09/30/2003|11/26/2012
